Crate,Crate.mesh,1089.1,89.9401,2734.65,0.887011,2.90187e-009,-0.461748,1.73309e-008,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,-1066.5,89.9057,1739.03,0.887011,2.90187e-009,-0.461748,1.73309e-008,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1966.81,170.477,2279.45,0.842694,0.0228178,-0.537812,-0.0101878,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1958.73,170.528,2314.88,-0.675459,-0.00154393,0.737073,-0.0218014,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,376.406,168.004,560.952,-0.457693,-0.0021304,0.884868,0.0867191,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2601.02,115.118,498.233,-0.5151,0.0508732,0.854664,0.0404149,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2607.32,143.615,497.095,-0.542932,0.0521491,0.837263,0.0386712,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2578.45,115.513,466.899,-0.530874,0.036764,0.846356,0.0224044,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2621.81,108.006,438.768,-0.634056,0.77033,0.0131739,-0.0662635,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2497.44,113.654,513.957,0.801602,0.0495794,-0.594789,-0.034686,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2189.6,89.9844,819.646,0.785008,-0.018013,-0.616551,-0.0574721,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,329.927,171.678,591.003,-0.00136356,-0.0753069,0.993168,0.0891275,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2202.91,89.9431,1325.57,-0.00757448,3.72884e-009,0.999048,0.0429567,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,2636.02,117.404,473.274,-0.707107,0,0,0.707107,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,2385.06,106.679,2515.27,-0.707107,0,0,0.707107,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,891.507,58.17,844.771,-0.707107,0,0,0.707107,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,339.397,211.77,604.698,-0.707107,0,0,0.707107,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
