Crate,Crate.mesh,630.752,261.725,2481.96,0.316191,-0.294885,0.635838,-0.639355,6.52298,6.52298,6.52298,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1514.93,298.29,2282.55,-0.0582436,0.104284,0.642425,-0.756983,8.31041,8.31041,8.31041,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1123.2,268.328,2893.39,-0.659144,0.562809,0.455152,-0.203992,9.9725,9.9725,9.9725,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1558.2,322.919,1299.41,-0.726115,0.442102,0.349739,-0.393683,7.35252,7.35252,7.35252,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1051.67,430.273,111.632,-0.708954,0.694953,-0.116554,0.0289706,10.5876,10.5876,10.5876,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1083.45,304.05,354.836,-0.572891,0.406331,0.704054,0.104877,7.80605,7.80605,7.80605,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,535.382,304.486,488.175,-0.428411,0.522125,0.587802,-0.445353,6.90629,6.90629,6.90629,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,662.625,284.683,1543.74,0.781782,-0.57525,-0.189807,-0.14791,5.86584,5.86584,5.86584,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2014.07,309.491,2120.43,0.0837272,-0.275473,-0.677641,0.676688,7.17427,7.17427,7.17427,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2131.14,281.864,2204.81,0.181941,-0.383791,-0.799655,0.424445,5.73941,5.73941,5.73941,0.6,0.93,1,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,1881.82,353.674,2563.87,-0.0408405,0.0381495,-0.687345,0.724178,8.84736,8.84736,8.84736,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,2139.45,459.072,2308.04,-0.744802,0.647437,-0.116515,0.111893,12.7402,12.7402,12.7402,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,833.93,270.645,2138.72,0.698346,-0.617991,-0.204137,0.297874,8.31041,8.31041,8.31041,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,1421.68,401.864,1392.1,-0.760434,0.643275,0.080303,-0.0385943,9.5736,9.5736,9.5736,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,1079.8,303.327,149.967,-0.708954,0.694953,-0.116554,0.0289706,5.42087,5.42087,5.42087,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,864.305,374.56,103.444,-0.65635,0.541257,0.381097,-0.361953,7.80605,7.80605,7.80605,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,521.599,354.531,645.068,-0.449872,0.25638,0.796264,-0.312807,9.36726,9.36726,9.36726,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,673.439,273.216,432.923,-0.527217,0.604377,-0.430504,0.41405,5.75525,5.75525,5.75525,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,623.282,232.384,519.572,0.270156,-0.348153,0.671148,-0.596126,4.42003,4.42003,4.42003,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,394.922,340.236,1319.61,0.049976,-0.0976109,0.749748,-0.652574,7.63781,7.63781,7.63781,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,587.121,281.136,1357.34,0.717794,-0.695489,-0.0311555,-0.00984225,5.86584,5.86584,5.86584,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,736.856,359.189,1562.69,0.65567,-0.401963,-0.57594,0.277155,8.44681,8.44681,8.44681,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,1108.58,269.503,1511.57,0.0469448,-0.0770218,-0.66547,0.740955,4.32477,4.32477,4.32477,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,622.167,246.763,1405.95,-0.0774425,0.019772,-0.86224,0.500154,3.45981,3.45981,3.45981,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,325.544,302.267,835.938,-0.571553,0.554388,-0.444772,0.410073,5.97856,5.97856,5.97856,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,744.145,215.12,2410.33,-0.620188,0.607699,-0.368605,0.331962,5.97856,5.97856,5.97856,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,1020.77,164.863,2797.14,0.408122,-0.436674,-0.656482,0.460199,5.97856,5.97856,5.97856,0.6,0.92,0,0,0,0,0,1,0,0,0,0
