# File format:
# Name, mesh, posX, posY, posZ, orientationX, orientationY, orientationZ, orientationW,
# scaleX, scaleY, scaleZ, restitution, friction, mass,
# animate, xMovement, yMovement, zMovement, speed, rotationX, rotationY, rotationZ, billboard
# Note: Do not leave spaces between commas and values
#		animate and billboard are boolean values (0, 1)
Crate,Crate.mesh,905.274,163.294,1511.87,-0.00398582,0.0567919,-0.00516706,0.998365,15,15,15,0.6,0.93,200,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,909.081,163.724,1544.47,-0.00398582,0.0567919,-0.00516706,0.998365,15,15,15,0.6,0.93,200,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,908.259,195.038,1523.55,-0.00398582,0.0567919,-0.00516706,0.998365,15,15,15,0.6,0.93,200,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2182.51,149.424,1486.72,0.039566,0.0565125,-0.00763937,0.997588,15,15,15,0.6,0.93,200,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2193.07,146.858,1517.08,0.039566,0.0565125,-0.00763937,0.997588,15,15,15,0.6,0.93,200,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,631.932,99.344,2091.48,0,0,0,1,15,15,15,0.6,0.93,200,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,859.748,181.721,1068.34,0.707107,-0.707107,0,0,10,10,10,0.6,0.92,0,0,0,0,0,1,0,0,0,0
Palm,Palm1.mesh,552.138,442.662,1067.29,0.673,0.464,-0.2,-0.541,15,15,15,0.6,0.93,0.0,0,0,0,0,1,0,0,0,0
Palm,Palm1.mesh,935.63,378.64,839.83,-0.152,-0.687,0.709,-0.051,10.6168,10.6168,10.6168,0.6,0.93,0.0,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,894.5,538.5,1235,0.574,-0.177,-0.001,-0.799,15,15,15,0.6,0.93,0.0,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,948,318.6,2217,0.635,0.231,-0.252,-0.693,11.833,11.833,11.833,0.6,0.93,0.0,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,974.144,351.185,1468.52,0.577628,-0.338382,0.308164,-0.675928,8.84736,8.84736,8.84736,0.6,0.93,0.0,0,0,0,0,1,0,0,0,0
