Box,cube.mesh,1082.26,206.707,2352.13,0,0,-0.843392,0.5373,7.68,7.68,7.68,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Box,cube.mesh,778.265,194.291,1974.68,-0.781455,0.423164,-0.250749,0.383908,5.66231,5.66231,5.66231,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Box,cube.mesh,2064.68,267.961,1311.32,-0.781455,0.423164,-0.250749,0.383908,5.66231,5.66231,5.66231,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Box,cube.mesh,2162.21,319.99,1131.52,-0.756509,0.620112,-0.139078,0.154312,7.82758,7.82758,7.82758,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,1515.83,336.472,850,-0.00282712,0.00871438,0.99992,0.00877209,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,1640,256.472,2175,0,0,0,1,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,1490,139.968,1500,-0.690693,0,0.723148,0,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,622,199.968,1393.88,0,0.707107,0,0.707107,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,2392,199.968,1457.88,0,0.707107,0,0.707107,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,223,199.968,2758,-0.690693,0,0.723148,0,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,552.138,442.662,1067.29,0.46379,-0.199909,-0.540755,0.672695,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,935.63,378.64,839.83,-0.686878,0.708874,-0.050991,-0.151973,10.6168,10.6168,10.6168,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,894.5,538.5,1235,-0.17707,-0.0010004,-0.799317,0.574228,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,948,318.6,2217,0.230961,-0.251957,-0.692883,0.634892,11.833,11.833,11.833,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,974.144,351.185,1468.52,-0.338382,0.308164,-0.675928,0.577628,8.84736,8.84736,8.84736,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,1990.46,318.907,1095.15,-0.666815,-0.0069902,-0.59655,0.446583,8.84736,8.84736,8.84736,0.6,0.93,1,0,0,0,0,1,0,0,0,0
