Box,cube.mesh,458.085,156.757,2497.06,-0.00782272,-0.249451,-0.831535,0.496249,0.659707,0.659707,0.659707,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,1526.41,344.052,850,0,0,1,0,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,1640,264.052,2175,0,0,0,1,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,1490,139.966,1500,0.99563,0,0.0933873,0,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,622,199.966,1367.13,0,0.707107,0,0.707107,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,2392,199.966,1431.13,0,0.707107,0,0.707107,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Target,Target.mesh,223,199.966,2758,0.99563,0,0.0933873,0,30,30,30,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,552.138,442.662,1067.29,0.46379,-0.199909,-0.540755,0.672695,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,935.63,378.64,839.83,-0.686878,0.708874,-0.050991,-0.151973,10.6168,10.6168,10.6168,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,1854.8,273.99,1496.39,-0.495952,0.339967,-0.572944,0.556946,9.01737,9.01737,9.01737,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,894.5,538.5,1235,-0.17707,-0.0010004,-0.799317,0.574228,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,948,318.6,2217,0.230961,-0.251957,-0.692883,0.634892,11.833,11.833,11.833,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,948,318.6,2217,0.230961,0.634892,-0.251957,-0.692883,11.833,11.833,11.833,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,894.5,538.5,1235,0.574228,-0.17707,-0.0010004,-0.799317,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Palm,Palm2.mesh,1854.8,273.99,1496.39,0.339967,-0.572944,0.556946,-0.495952,9.01737,9.01737,9.01737,0.6,0.93,1,0,0,0,0,1,0,0,0,0
