# Name, mesh, posX, posY, posZ, orientationX, orientationY, orientationZ, orientationW,
# scaleX, scaleY, scaleZ, restitution, friction, mass,
# animate, xMovement, yMovement, zMovement, speed, rotationX, rotationY, rotationZ, billboard
# Note: Do not leave spaces between commas and values
#		animate and billboard are boolean values (0, 1)
Crate,Crate.mesh,1089.1,93.9147,2734.65,-1.73309e-008,-0.887011,-2.90187e-009,0.461748,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,-1066.5,100.308,1739.03,-1.73309e-008,-0.887011,-2.90187e-009,0.461748,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1967.11,172.526,2278.88,-1.7012e-008,-0.843392,-4.40131e-009,0.537299,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,1959.15,172.044,2315.2,-1.25942e-008,-0.675591,-3.37461e-009,0.737277,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,372.035,172.848,560.872,-0.00190082,-0.459848,-0.0435364,0.886928,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2594.03,115.638,498.94,-0.0219573,-0.459328,-0.00480771,0.887982,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2593.24,145.612,499.821,-0.0219573,-0.459328,-0.00480771,0.887982,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2577.04,115.761,472.792,-0.0219573,-0.459328,-0.00480771,0.887982,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2576.3,145.744,473.375,-0.0219573,-0.459328,-0.00480771,0.887982,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2500.08,120.835,512.84,0.0574721,-0.785008,0.018013,0.616551,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2189.6,83.384,819.646,0.0574721,-0.785008,0.018013,0.616551,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,328.557,174.486,588.028,0.0429567,-0.00757443,3.72529e-009,0.999048,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
Crate,Crate.mesh,2202.91,90.9924,1325.57,0.0429567,-0.00757443,3.72529e-009,0.999048,15,15,15,0.6,0.93,1,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,2636.02,117.404,473.274,0.707107,-0.707107,0,0,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,2385.06,106.679,2515.27,0.707107,-0.707107,0,0,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,891.507,58.17,844.771,0.707107,-0.707107,0,0,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,279.637,175.983,553.173,0.707107,-0.707107,0,0,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
GoldCoconut,Coco.mesh,-1066.5,129.94,1739.03,0.707107,-0.707107,0,0,15,15,15,0.6,0.92,0,0,0,0,0,1,0,0,0,0
#
Block,Jenga.mesh,892,125,799,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,892,125,829,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,892,125,859,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,892,125,889,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,847,155,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,877,155,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,907,155,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,937,155,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
#
Block,Jenga.mesh,892,185,799,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,892,185,829,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,892,185,859,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,892,185,889,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,847,215,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,877,215,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,907,215,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
Block,Jenga.mesh,937,215,844,0.7,-0.69,0.0,0.0,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
#
Block,Jenga.mesh,892,245,799,0.5,0.5,-0.5,0.5,30,30,30,0.0,0.8,5,0,0,0,0,1,0,0,0,0
